date,district,temperature,max_temperature,min_temperature,rainfall,wind_speed,humidity,green_ratio,district_population,hour_count,patient_count,death_count
2021-05-22,강동구,19.25,25.0,14.1,0.0,1.7541666666666667,60.9625,2.463416022773485,466472,24,0.0,0.0
2021-05-22,강북구,19.541666666666668,25.1,14.5,0.0,1.9166666666666667,64.55833333333334,0.587521186440678,302563,24,0.0,0.0
2021-05-22,강서구,18.754166666666666,24.2,13.6,0.0,1.4000000000000001,70.49166666666666,2.781027744270205,579768,24,0.0,0.0
2021-05-22,관악구,16.783333333333335,22.5,11.7,0.0,1.7125000000000001,63.37916666666666,0.8540953669259385,499449,24,0.0,0.0
2021-05-22,광진구,19.25,25.0,14.1,0.0,1.7541666666666667,60.9625,1.6839800703399763,352627,24,0.0,0.0
2021-05-22,구로구,18.5,24.4,13.3,0.0,1.7833333333333332,72.82916666666667,3.1218190854870773,421163,24,0.0,0.0
2021-05-22,금천구,18.716666666666665,24.7,13.8,0.0,1.8291666666666666,63.37916666666666,2.982258064516129,244891,24,0.0,0.0
2021-05-22,노원구,18.525000000000002,25.5,11.8,0.0,1.1041666666666667,70.575,1.8624661399548537,514946,24,0.0,0.0
2021-05-22,도봉구,19.08125,25.1,13.8,0.0,1.64375,71.59375,1.2781404358353512,319373,24,0.0,0.0
2021-05-22,동대문구,19.275000000000002,24.5,14.6,0.0,2.0500000000000003,63.79583333333333,2.95626582278481,352006,24,0.0,0.0
2021-05-22,동작구,19.599999999999998,25.2,14.3,0.0,1.5291666666666668,63.37916666666666,1.7273716381418094,394364,24,0.0,0.0
2021-05-22,마포구,18.904166666666665,24.5,13.8,0.0,2.2916666666666665,70.66250000000001,3.71658280922432,378686,24,0.0,0.0
2021-05-22,서대문구,17.75,24.1,12.5,0.0,0.9916666666666667,74.0125,1.437475893363585,315659,24,0.0,0.0
2021-05-22,서초구,18.825,24.1,13.2,0.0,1.5,67.85416666666667,3.084625372498936,416167,24,0.0,0.0
2021-05-22,성동구,19.150000000000002,24.2,14.6,0.0,2.2708333333333335,70.79166666666667,1.807953736654804,292672,24,0.0,0.0
2021-05-22,성북구,17.445833333333333,22.2,12.9,0.0,1.6166666666666665,75.41250000000001,1.6618022782750204,440142,24,0.0,0.0
2021-05-22,송파구,19.329166666666666,24.6,14.2,0.0,1.5083333333333335,67.85416666666667,2.955944510035419,663965,24,0.0,0.0
2021-05-22,양천구,19.508333333333333,24.7,14.4,0.0,1.5125,63.37916666666666,2.744106835152212,450487,24,0.0,0.0
2021-05-22,영등포구,19.329166666666666,24.6,14.2,0.0,1.4041666666666668,70.66250000000001,3.253653767820773,400908,24,0.0,0.0
2021-05-22,용산구,19.375,25.2,14.4,0.0,1.8375000000000001,70.72708333333334,1.6357521719250114,237285,24,0.0,0.0
2021-05-22,은평구,16.979166666666668,23.4,11.1,0.0,0.775,74.0125,1.3805553685627736,477173,24,0.0,0.0
2021-05-22,종로구,18.191666666666666,24.6,12.5,0.0,0.9708333333333333,70.72708333333334,0.9368632371392722,153789,24,0.0,0.0
2021-05-22,중구,18.191666666666666,24.6,12.5,0.0,0.9708333333333333,70.72708333333334,2.2247891566265063,131787,24,0.0,0.0
2021-05-22,중랑구,19.666666666666668,25.0,15.0,0.0,2.2291666666666665,69.75,2.919102702702703,391885,24,0.0,0.0
2021-05-23,강남구,20.162499999999998,26.4,13.5,0.0,1.05,59.737500000000004,5.082541772151899,537800,24,0.0,0.0
2021-05-23,강동구,19.962500000000002,25.5,14.6,0.0,1.325,53.74583333333334,2.463416022773485,466472,24,0.0,0.0
2021-05-23,강북구,20.158333333333335,26.0,14.8,0.0,1.675,56.09166666666667,0.587521186440678,302563,24,0.0,0.0
2021-05-23,강서구,19.083333333333332,24.7,13.0,0.0,1.2041666666666666,62.15416666666667,2.781027744270205,579768,24,0.0,0.0
2021-05-23,관악구,17.558333333333334,24.0,11.2,0.0,1.5041666666666667,55.199999999999996,0.8540953669259385,499449,24,0.0,0.0
2021-05-23,광진구,19.962500000000002,25.5,14.6,0.0,1.325,53.74583333333334,1.6839800703399763,352627,24,0.0,0.0
2021-05-23,구로구,19.1125,25.2,13.2,0.0,1.2458333333333333,68.36666666666666,3.1218190854870773,421163,24,0.0,0.0
2021-05-23,금천구,19.841666666666665,25.1,14.8,0.0,1.2874999999999999,55.199999999999996,2.982258064516129,244891,24,0.0,0.0
2021-05-23,노원구,18.6875,25.4,11.1,0.0,0.7583333333333333,65.825,1.8624661399548537,514946,24,0.0,0.0
2021-05-23,도봉구,19.629166666666666,24.4,14.8,0.0,1.0979166666666667,66.02916666666667,1.2781404358353512,319373,24,0.0,0.0
2021-05-23,동대문구,20.095833333333335,25.0,14.8,0.0,1.4875,57.18333333333334,2.95626582278481,352006,24,0.0,0.0
2021-05-23,동작구,20.758333333333333,26.5,15.0,0.0,0.8083333333333335,55.199999999999996,1.7273716381418094,394364,24,0.0,0.0
2021-05-23,마포구,19.783333333333335,25.8,15.1,0.0,1.6624999999999999,62.041666666666664,3.71658280922432,378686,24,0.0,0.0
2021-05-23,서대문구,18.558333333333334,24.3,13.2,0.0,0.8166666666666668,67.6875,1.437475893363585,315659,24,0.0,0.0
2021-05-23,서초구,19.483333333333334,25.7,12.5,0.0,1.3125,59.737500000000004,3.084625372498936,416167,24,0.0,0.0
2021-05-23,성동구,20.333333333333332,25.2,15.8,0.0,1.5166666666666666,62.09166666666667,1.807953736654804,292672,24,0.0,0.0
2021-05-23,성북구,18.254166666666666,23.2,12.9,0.0,1.1,68.12083333333334,1.6618022782750204,440142,24,0.0,0.0
2021-05-23,송파구,20.325,25.3,15.2,0.0,1.5250000000000001,59.737500000000004,2.955944510035419,663965,24,0.0,0.0
2021-05-23,양천구,20.395833333333332,25.9,15.0,0.0,0.9041666666666667,55.199999999999996,2.744106835152212,450487,24,0.0,0.0
2021-05-23,영등포구,20.404166666666665,25.3,16.1,0.0,1.0166666666666666,62.041666666666664,3.253653767820773,400908,24,0.0,0.0
2021-05-23,용산구,20.0125,25.8,14.0,0.0,1.1375,62.06666666666666,1.6357521719250114,237285,24,0.0,0.0
2021-05-23,은평구,17.3875,24.1,9.6,0.0,0.6,67.6875,1.3805553685627736,477173,24,0.0,0.0
2021-05-23,종로구,19.070833333333333,26.0,14.6,0.0,0.6833333333333332,62.06666666666666,0.9368632371392722,153789,24,0.0,0.0
2021-05-23,중구,19.070833333333333,26.0,14.6,0.0,0.6833333333333332,62.06666666666666,2.2247891566265063,131787,24,0.0,0.0
2021-05-23,중랑구,20.533333333333335,25.3,15.5,0.0,1.5833333333333333,62.300000000000004,2.919102702702703,391885,24,0.0,0.0
2021-05-24,강남구,20.329166666666666,25.3,17.3,0.0,1.7666666666666666,50.82916666666667,5.082541772151899,537800,24,0.0,0.0
2021-05-24,강동구,20.370833333333334,25.6,17.3,0.0,1.875,46.70416666666667,2.463416022773485,466472,24,0.0,0.0
2021-05-24,강북구,20.445833333333333,25.1,17.1,0.0,2.970833333333333,46.26666666666667,0.587521186440678,302563,24,0.0,0.0
2021-05-24,강서구,19.712500000000002,25.2,16.0,0.0,1.9083333333333332,59.07916666666667,2.781027744270205,579768,24,0.0,0.0
2021-05-24,관악구,17.658333333333335,23.2,14.4,0.0,2.1333333333333333,53.041666666666664,0.8540953669259385,499449,24,0.0,0.0
2021-05-24,광진구,20.370833333333334,25.6,17.3,0.0,1.875,46.70416666666667,1.6839800703399763,352627,24,0.0,0.0
2021-05-24,구로구,19.433333333333334,25.1,15.8,0.0,2.279166666666667,63.94166666666666,3.1218190854870773,421163,24,0.0,0.0
2021-05-24,금천구,19.479166666666668,24.8,16.3,0.0,1.8291666666666666,53.041666666666664,2.982258064516129,244891,24,0.0,0.0
2021-05-24,노원구,19.783333333333335,25.3,15.2,0.0,1.3375000000000001,52.5375,1.8624661399548537,514946,24,0.0,0.0
2021-05-24,도봉구,19.433333333333334,24.3,16.0,0.0,1.4583333333333333,63.05833333333334,1.2781404358353512,319373,24,0.0,0.0
2021-05-24,동대문구,20.370833333333334,24.7,17.1,0.0,2.1166666666666667,48.0,2.95626582278481,352006,24,0.0,0.0
2021-05-24,동작구,20.337500000000002,25.8,16.8,0.0,1.6666666666666667,53.041666666666664,1.7273716381418094,394364,24,0.0,0.0
2021-05-24,마포구,19.591666666666665,25.4,16.0,0.0,2.6999999999999997,58.862500000000004,3.71658280922432,378686,24,0.0,0.0
2021-05-24,서대문구,18.908333333333335,24.7,15.2,0.0,1.1791666666666667,59.92916666666667,1.437475893363585,315659,24,0.0,0.0
2021-05-24,서초구,19.825,25.1,17.0,0.0,1.6875,50.82916666666667,3.084625372498936,416167,24,0.0,0.0
2021-05-24,성동구,20.133333333333333,24.7,17.4,0.0,2.495833333333333,56.32083333333333,1.807953736654804,292672,24,0.0,0.0
2021-05-24,성북구,18.516666666666666,22.8,15.7,0.0,1.6500000000000001,58.6,1.6618022782750204,440142,24,0.0,0.0
2021-05-24,송파구,20.349999999999998,24.6,17.4,0.0,1.6458333333333333,50.82916666666667,2.955944510035419,663965,24,0.0,0.0
2021-05-24,양천구,20.625,25.7,17.2,0.0,1.3,53.041666666666664,2.744106835152212,450487,24,0.0,0.0
2021-05-24,영등포구,20.141666666666666,25.8,16.7,0.0,1.5208333333333333,58.862500000000004,3.253653767820773,400908,24,0.0,0.0
2021-05-24,용산구,20.245833333333334,25.7,17.3,0.0,2.3666666666666667,57.59166666666667,1.6357521719250114,237285,24,0.0,0.0
2021-05-24,은평구,17.900000000000002,24.0,13.0,0.0,1.0041666666666667,59.92916666666667,1.3805553685627736,477173,24,0.0,0.0
2021-05-24,종로구,18.775000000000002,25.4,14.9,0.0,0.6875,57.59166666666667,0.9368632371392722,153789,24,0.0,0.0
2021-05-24,중구,18.775000000000002,25.4,14.9,0.0,0.6875,57.59166666666667,2.2247891566265063,131787,24,0.0,0.0
2021-05-24,중랑구,20.712500000000002,25.0,17.3,0.0,2.2375000000000003,52.520833333333336,2.919102702702703,391885,24,0.0,0.0
2021-05-25,강남구,16.004166666666666,19.5,12.2,0.0,1.8583333333333334,67.60833333333333,5.082541772151899,537800,24,0.0,0.0
2021-05-25,강동구,16.170833333333334,19.6,12.3,0.0,2.1,60.03333333333333,2.463416022773485,466472,24,0.0,0.0
2021-05-25,강북구,16.254166666666666,19.0,12.4,0.0,3.0,60.17083333333333,0.587521186440678,302563,24,0.0,0.0
2021-05-25,강서구,16.041666666666668,19.6,12.3,0.0,2.3333333333333335,72.75416666666668,2.781027744270205,579768,24,0.0,0.0
2021-05-25,관악구,13.554166666666667,16.3,11.2,0.0,2.6041666666666665,68.19583333333334,0.8540953669259385,499449,24,0.0,0.0
2021-05-25,광진구,16.170833333333334,19.6,12.3,0.0,2.1,60.03333333333333,1.6839800703399763,352627,24,0.0,0.0
2021-05-25,구로구,15.366666666666667,18.8,12.5,0.0,3.033333333333333,79.02083333333333,3.1218190854870773,421163,24,0.0,0.0
2021-05-25,금천구,15.508333333333333,18.4,12.4,0.0,2.4375,68.19583333333334,2.982258064516129,244891,24,0.0,0.0
2021-05-25,노원구,15.333333333333334,20.1,11.0,0.0,1.4541666666666666,67.3,1.8624661399548537,514946,24,0.0,0.0
2021-05-25,도봉구,15.35,19.0,12.5,0.0,1.7083333333333333,77.56666666666666,1.2781404358353512,319373,24,0.0,0.0
2021-05-25,동대문구,16.291666666666668,19.6,12.4,0.0,2.845833333333333,61.52916666666667,2.95626582278481,352006,24,0.0,0.0
2021-05-25,동작구,16.158333333333335,19.7,13.0,0.0,2.1083333333333334,68.19583333333334,1.7273716381418094,394364,24,0.0,0.0
2021-05-25,마포구,15.512500000000001,19.3,11.8,0.0,3.125,72.43333333333334,3.71658280922432,378686,24,0.0,0.0
2021-05-25,서대문구,14.766666666666667,19.2,11.4,0.0,1.5,73.76666666666667,1.437475893363585,315659,24,0.0,0.0
2021-05-25,서초구,15.704166666666666,19.3,12.5,0.0,1.5916666666666668,67.60833333333333,3.084625372498936,416167,24,0.0,0.0
2021-05-25,성동구,16.179166666666667,18.9,12.9,0.0,3.029166666666667,71.0625,1.807953736654804,292672,24,0.0,0.0
2021-05-25,성북구,14.075000000000001,16.7,11.1,0.0,2.004166666666667,74.99583333333334,1.6618022782750204,440142,24,0.0,0.0
2021-05-25,송파구,16.245833333333334,19.3,13.2,0.0,1.875,67.60833333333333,2.955944510035419,663965,24,0.0,0.0
2021-05-25,양천구,16.525000000000002,19.9,12.7,0.0,1.6083333333333334,68.19583333333334,2.744106835152212,450487,24,0.0,0.0
2021-05-25,영등포구,16.108333333333334,19.3,12.4,0.0,1.9041666666666668,72.43333333333334,3.253653767820773,400908,24,0.0,0.0
2021-05-25,용산구,16.058333333333334,19.4,12.7,0.0,3.1750000000000003,71.74791666666667,1.6357521719250114,237285,24,0.0,0.0
2021-05-25,은평구,13.441666666666665,17.9,8.6,0.0,1.225,73.76666666666667,1.3805553685627736,477173,24,0.0,0.0
2021-05-25,종로구,14.475,18.5,10.5,0.0,0.6791666666666667,71.74791666666667,0.9368632371392722,153789,24,0.0,0.0
2021-05-25,중구,14.475,18.5,10.5,0.0,0.6791666666666667,71.74791666666667,2.2247891566265063,131787,24,0.0,0.0
2021-05-25,중랑구,16.633333333333333,19.5,12.9,0.0,2.5124999999999997,67.27083333333333,2.919102702702703,391885,24,0.0,0.0
2021-05-26,강남구,18.254166666666666,24.4,12.0,0.0,1.6833333333333333,56.637499999999996,5.082541772151899,537800,24,0.0,0.0
2021-05-26,강동구,18.029166666666665,23.7,11.6,0.0,1.6958333333333335,51.67083333333333,2.463416022773485,466472,24,0.0,0.0
2021-05-26,강북구,17.95,23.6,11.6,0.0,2.1750000000000003,51.475,0.587521186440678,302563,24,0.0,0.0
2021-05-26,강서구,18.358333333333334,23.8,12.4,0.0,2.2916666666666665,60.837500000000006,2.781027744270205,579768,24,0.0,0.0
2021-05-26,관악구,16.558333333333334,22.2,9.5,0.0,3.2083333333333335,52.00833333333333,0.8540953669259385,499449,24,0.0,0.0
2021-05-26,광진구,18.029166666666665,23.7,11.6,0.0,1.6958333333333335,51.67083333333333,1.6839800703399763,352627,24,0.0,0.0
2021-05-26,구로구,17.758333333333333,23.7,11.6,0.0,3.3000000000000003,63.2125,3.1218190854870773,421163,24,0.0,0.0
2021-05-26,금천구,18.5,23.9,12.9,0.0,2.5166666666666666,52.00833333333333,2.982258064516129,244891,24,0.0,0.0
2021-05-26,노원구,16.7625,23.7,8.9,0.0,1.5916666666666668,58.00833333333333,1.8624661399548537,514946,24,0.0,0.0
2021-05-26,도봉구,16.670833333333334,22.7,10.4,0.0,1.5708333333333335,70.00833333333334,1.2781404358353512,319373,24,0.0,0.0
2021-05-26,동대문구,18.254166666666666,23.4,12.4,0.0,2.5791666666666666,52.59166666666667,2.95626582278481,352006,24,0.0,0.0
2021-05-26,동작구,19.125,25.5,12.4,0.0,1.8791666666666667,52.00833333333333,1.7273716381418094,394364,24,0.0,0.0
2021-05-26,마포구,18.079166666666666,24.3,12.5,0.0,3.295833333333333,60.40833333333333,3.71658280922432,378686,24,0.0,0.0
2021-05-26,서대문구,17.095833333333335,22.6,11.1,0.0,2.1125000000000003,60.112500000000004,1.437475893363585,315659,24,0.0,0.0
2021-05-26,서초구,17.866666666666667,24.8,10.5,0.0,1.4166666666666667,56.637499999999996,3.084625372498936,416167,24,0.0,0.0
2021-05-26,성동구,18.325,23.3,13.0,0.0,2.6625,59.69166666666666,1.807953736654804,292672,24,0.0,0.0
2021-05-26,성북구,16.066666666666666,21.2,10.0,0.0,2.3916666666666666,63.09166666666667,1.6618022782750204,440142,24,0.0,0.0
2021-05-26,송파구,18.266666666666666,24.0,12.7,0.0,2.0875,56.637499999999996,2.955944510035419,663965,24,0.0,0.0
2021-05-26,양천구,19.204166666666666,24.9,13.5,0.0,2.275,52.00833333333333,2.744106835152212,450487,24,0.0,0.0
2021-05-26,영등포구,18.791666666666668,24.2,13.5,0.0,1.7458333333333333,60.40833333333333,3.253653767820773,400908,24,0.0,0.0
2021-05-26,용산구,18.337500000000002,24.5,12.3,0.0,2.9416666666666664,60.050000000000004,1.6357521719250114,237285,24,0.0,0.0
2021-05-26,은평구,15.325000000000001,22.6,7.2,0.0,1.0666666666666667,60.112500000000004,1.3805553685627736,477173,24,0.0,0.0
2021-05-26,종로구,16.837500000000002,22.7,10.6,0.0,0.7958333333333334,60.050000000000004,0.9368632371392722,153789,24,0.0,0.0
2021-05-26,중구,16.837500000000002,22.7,10.6,0.0,0.7958333333333334,60.050000000000004,2.2247891566265063,131787,24,0.0,0.0
2021-05-26,중랑구,18.4375,23.9,12.1,0.0,2.3208333333333333,58.3125,2.919102702702703,391885,24,0.0,0.0
2021-05-27,강남구,16.516666666666666,19.1,13.7,0.0,1.7666666666666666,77.65416666666667,5.082541772151899,537800,24,0.0,0.0
2021-05-27,강동구,16.504166666666666,19.1,14.1,0.0,1.8333333333333333,70.85416666666667,2.463416022773485,466472,24,0.0,0.0
2021-05-27,강북구,16.7375,19.6,14.3,0.0,2.3916666666666666,73.78333333333333,0.587521186440678,302563,24,0.0,0.0
2021-05-27,강서구,16.620833333333334,21.2,14.1,0.0,2.2083333333333335,82.62083333333334,2.781027744270205,579768,24,0.0,0.0
2021-05-27,관악구,14.525,17.0,11.9,0.0,2.6416666666666666,76.6125,0.8540953669259385,499449,24,0.0,0.0
2021-05-27,광진구,16.504166666666666,19.1,14.1,0.0,1.8333333333333333,70.85416666666667,1.6839800703399763,352627,24,0.0,0.0
2021-05-27,구로구,16.166666666666668,19.0,13.4,0.0,2.9958333333333336,83.84166666666667,3.1218190854870773,421163,24,0.0,0.0
2021-05-27,금천구,16.2625,18.8,14.4,0.0,2.3916666666666666,76.6125,2.982258064516129,244891,24,0.0,0.0
2021-05-27,노원구,16.295833333333334,19.2,12.0,0.0,1.325,76.41250000000001,1.8624661399548537,514946,24,0.0,0.0
2021-05-27,도봉구,17.104166666666668,19.6,13.4,0.0,1.5999999999999999,84.78333333333333,1.2781404358353512,319373,24,0.0,0.0
2021-05-27,동대문구,16.504166666666666,19.0,14.4,0.0,2.3333333333333335,72.35416666666667,2.95626582278481,352006,24,0.0,0.0
2021-05-27,동작구,16.741666666666667,19.0,14.4,0.0,1.95,76.6125,1.7273716381418094,394364,24,0.0,0.0
2021-05-27,마포구,15.870833333333332,18.2,13.7,0.0,2.983333333333333,83.99583333333334,3.71658280922432,378686,24,0.0,0.0
2021-05-27,서대문구,15.25,18.4,12.1,0.0,1.6708333333333334,82.85000000000001,1.437475893363585,315659,24,0.0,0.0
2021-05-27,서초구,16.304166666666667,18.8,13.6,0.0,1.2750000000000001,77.65416666666667,3.084625372498936,416167,24,0.0,0.0
2021-05-27,성동구,16.479166666666668,18.9,14.4,0.0,2.7583333333333333,80.34166666666667,1.807953736654804,292672,24,0.0,0.0
2021-05-27,성북구,14.929166666666667,17.5,12.3,0.0,2.279166666666667,84.30416666666666,1.6618022782750204,440142,24,0.0,0.0
2021-05-27,송파구,16.779166666666665,20.0,14.5,0.0,1.8333333333333333,77.65416666666667,2.955944510035419,663965,24,0.0,0.0
2021-05-27,양천구,16.98333333333333,19.8,14.8,0.0,1.804166666666667,76.6125,2.744106835152212,450487,24,0.0,0.0
2021-05-27,영등포구,16.6375,19.2,14.6,0.0,1.7249999999999999,83.99583333333334,3.253653767820773,400908,24,0.0,0.0
2021-05-27,용산구,16.683333333333334,19.2,14.7,0.0,2.9791666666666665,82.16875,1.6357521719250114,237285,24,0.0,0.0
2021-05-27,은평구,15.716666666666667,19.8,10.8,0.0,1.2416666666666667,82.85000000000001,1.3805553685627736,477173,24,0.0,0.0
2021-05-27,종로구,14.566666666666668,17.3,12.1,0.0,0.45416666666666666,82.16875,0.9368632371392722,153789,24,0.0,0.0
2021-05-27,중구,14.566666666666668,17.3,12.1,0.0,0.45416666666666666,82.16875,2.2247891566265063,131787,24,0.0,0.0
2021-05-27,중랑구,16.891666666666666,19.3,14.5,0.0,2.4125,79.62083333333334,2.919102702702703,391885,24,0.0,0.0
2021-05-28,강남구,15.570833333333333,21.3,12.1,0.0,1.575,84.64166666666667,5.082541772151899,537800,24,0.0,0.0
2021-05-28,강동구,15.262500000000001,20.0,12.2,0.0,1.6791666666666665,78.65416666666667,2.463416022773485,466472,24,0.0,0.0
2021-05-28,강북구,15.258333333333333,20.5,12.7,0.0,2.1416666666666666,78.8875,0.587521186440678,302563,24,0.0,0.0
2021-05-28,강서구,15.512500000000001,20.7,12.7,0.0,2.0166666666666666,86.7,2.781027744270205,579768,24,0.0,0.0
2021-05-28,관악구,13.854166666666666,18.8,11.1,0.0,2.2416666666666667,80.97083333333333,0.8540953669259385,499449,24,0.0,0.0
2021-05-28,광진구,15.262500000000001,20.0,12.2,0.0,1.6791666666666665,78.65416666666667,1.6839800703399763,352627,24,0.0,0.0
